author,createAt,editAt,following,id,name,radioStation,readedAt
"Филип Жозе Фармер","2005-08-02T22:33:15+04:00","2014-10-08T15:47:08+04:00","1","151","Прометей","Станция","1998-04-16T00:00:00+04:00"
"Филип Жозе Фармер","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","152","Отношения","Станция","1998-04-23T00:00:00+04:00"
"Айзек Азимов","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","153","В лето 2430 от рождества Христова","Станция","1998-04-30T00:00:00+04:00"
"Айзек Азимов","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","2","154","Необходимое условие","Станция","1998-04-30T00:00:00+04:00"
"Айзек Азимов","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","3","155","Поющий колокольчик","Станция","1998-04-30T00:00:00+04:00"
"Айзек Азимов","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","156","Глубокое исследование","Станция","1998-05-07T00:00:00+04:00"
"Айзек Азимов","2005-08-02T22:33:15+04:00","2006-01-29T21:55:15+03:00","2","157","Дождик, дождик, перестань","Станция","1998-05-07T00:00:00+04:00"
"Айзек Азимов","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","3","158","Они не прилетят","Станция","1998-05-07T00:00:00+04:00"
"Айзек Азимов","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","4","159","Памяти отца","Станция","1998-05-07T00:00:00+04:00"
"Айзек Азимов","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","5","160","Покупаем Юпитер","Станция","1998-05-07T00:00:00+04:00"
"Айзек Азимов","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","6","161","Пустота!","Станция","1998-05-07T00:00:00+04:00"
"Айзек Азимов","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","7","162","Ссылка в ад","Станция","1998-05-07T00:00:00+04:00"
"Пол Андерсон","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","163","Проблема боли","Станция","1998-05-14T00:00:00+04:00"
"Артур Порджесс","2005-08-02T22:33:15+04:00","2005-08-07T23:46:04+04:00","1","164","Доллар, девяносто восемь ($1.98)","Станция","1998-05-21T00:00:00+04:00"
"Роберт Шекли","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","2","165","Битва","Станция","1998-05-21T00:00:00+04:00"
"Уильям Тенн","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","3","166","Срок авансом","Станция","1998-05-21T00:00:00+04:00"
"Василий Шукшин","2005-08-02T22:33:15+04:00","2006-09-17T16:44:43+04:00","1","167","До третьих петухов (часть 1 и 2 за 04.06.1998)","Станция","1998-05-28T00:00:00+04:00"
"Виктор Пелевин","2005-08-02T22:33:15+04:00","2006-01-29T21:55:58+03:00","2","169","Тайм-аут, или &#34;Вечерняя Москва&#34;","Станция","1998-06-04T00:00:00+04:00"
"Роджер Желязны","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","170","Фурии","Станция","1998-06-11T00:00:00+04:00"
"Кейт Лаумер","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","171","Вакансия","Станция","1998-06-18T00:00:00+04:00"
"Кейт Лаумер","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","172","Динохромный","Станция","1998-06-25T00:00:00+04:00"
"Кейт Лаумер","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","2","173","Реликт войны","Станция","1998-06-25T00:00:00+04:00"
"Спайдер Робинсон, Джинн Робинсон","2005-08-02T22:33:15+04:00","2025-02-09T15:27:02+03:00","1","174","Дети Сатаны","Станция","1998-07-09T00:00:00+04:00"
"Илья Миканаев","2005-08-02T22:33:15+04:00","2012-09-26T23:01:36+04:00","1","9","Война","Станция","1998-07-16T00:00:00+04:00"
"Спайдер Робинсон","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","175","Жизнь коротка...","Станция","1998-07-16T00:00:00+04:00"
"Илья Миканаев","2005-08-02T22:33:15+04:00","2012-09-26T23:01:42+04:00","2","10","Инь","Станция","1998-07-16T00:00:00+04:00"
"Илья Миканаев","2005-08-02T22:33:15+04:00","2012-09-26T23:01:50+04:00","3","11","Что там","Станция","1998-07-16T00:00:00+04:00"
"Неизвестный Автор","2005-08-02T22:33:15+04:00","2015-08-04T14:28:05+03:00","4","22","Неизвестно","Станция","1998-07-16T00:00:00+04:00"
"Джордж Мартин","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","176","Крест и дракон","Станция","1998-07-23T00:00:00+04:00"
"Джордж Мартин","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","2","177","Пора закрываться","Станция","1998-07-23T00:00:00+04:00"
"Стивен Кинг","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","178","Деда","Станция","1998-07-30T00:00:00+04:00"
"Стивен Кинг","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","2","179","Ночной прибой","Станция","1998-07-30T00:00:00+04:00"
"Стивен Кинг","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","3","180","Человек, который любил цветы","Станция","1998-07-30T00:00:00+04:00"
"Пол Андерсон","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","181","Возмездие Эвелит","Станция","1998-08-06T00:00:00+04:00"
"Кир Булычев","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","182","Кладезь мудрости","Станция","1998-08-13T00:00:00+04:00"
"Кир Булычев","2005-08-02T22:33:15+04:00","2009-12-25T14:38:58+03:00","2","185","Спонсора!","Станция","1998-08-13T00:00:00+04:00"
"Кир Булычев","2005-08-02T22:33:15+04:00","2009-12-25T14:39:12+03:00","3","183","Они уже здесь!","Станция","1998-08-13T00:00:00+04:00"
"Кир Булычев","2005-08-02T22:33:15+04:00","2009-12-25T14:39:26+03:00","4","184","Свободный тиран","Станция","1998-08-13T00:00:00+04:00"
"Фрэнк Херберт","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","186","Гнездостроители","Станция","1998-08-20T00:00:00+04:00"
"Пол Андерсон","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","187","Честные враги","Станция","1998-09-03T00:00:00+04:00"
"Роджер Желязны","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","2","188","Вспышка","Станция","1998-09-03T00:00:00+04:00"
"Гарри Тертлдав","2005-08-02T22:33:15+04:00","2013-06-19T11:07:28+04:00","1","189","Блеф","Станция","1998-09-10T00:00:00+04:00"
"Шарль Бодлер","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","190","Маленькие поэмы в прозе","Станция","1998-09-17T00:00:00+04:00"
"Генри Каттнер","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","191","А как же еще?","Станция","1998-09-24T00:00:00+04:00"
"Генри Каттнер","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","2","192","День не в счет","Станция","1998-09-24T00:00:00+04:00"
"Генри Каттнер","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","3","193","Работа по способностям","Станция","1998-09-24T00:00:00+04:00"
"Генри Каттнер","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","194","Лучшее время года","Станция","1998-10-01T00:00:00+04:00"
"Гарри Гаррисон","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","195","Происшествие в подземке","Станция","1998-10-08T00:00:00+04:00"
"Генри Каттнер","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","2","196","Двурукая машина","Станция","1998-10-08T00:00:00+04:00"
"Гарри Гаррисон","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","197","Контактёр","Станция","1998-10-15T00:00:00+04:00"
"Гарри Гаррисон","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","2","198","Охотник с большой буквы","Станция","1998-10-15T00:00:00+04:00"
"Гарри Гаррисон","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","3","199","Требуется оправдание","Станция","1998-10-15T00:00:00+04:00"
"Фредерик Браун","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","200","Армагеддон","Станция","1998-10-22T00:00:00+04:00"
"Фредерик Браун","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","2","201","Вуду","Станция","1998-10-22T00:00:00+04:00"
"Фредерик Браун","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","3","202","Капитан","Станция","1998-10-22T00:00:00+04:00"
"Фредерик Браун","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","4","203","Оно и видно","Станция","1998-10-22T00:00:00+04:00"
"Фредерик Браун","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","5","204","Персона Грата","Станция","1998-10-22T00:00:00+04:00"
"Фредерик Браун","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","6","205","Поздний гость","Станция","1998-10-22T00:00:00+04:00"
"Фредерик Браун","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","7","206","Прямой ответ","Станция","1998-10-22T00:00:00+04:00"
"Фредерик Браун","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","8","207","Театр марионеток","Станция","1998-10-22T00:00:00+04:00"
"Мюррей Лейнстер","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","208","Замочная скважина","Станция","1998-10-29T00:00:00+03:00"
"Фредерик Пол","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","2","209","Ловушка","Станция","1998-10-29T00:00:00+03:00"
"Айзек Азимов","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","210","Зеркальное отражение","Станция","1998-11-05T00:00:00+03:00"
"Айзек Азимов","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","2","211","Ключ","Станция","1998-11-05T00:00:00+03:00"
"Клиффорд Саймак","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","212","Заповедник гоблинов (часть 1)","Станция","1998-11-12T00:00:00+03:00"
"Клиффорд Саймак","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","213","Заповедник гоблинов (часть 2)","Станция","1998-11-19T00:00:00+03:00"
"Клиффорд Саймак","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","214","Заповедник гоблинов (часть 3)","Станция","1998-11-26T00:00:00+03:00"
"Клиффорд Саймак","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","215","Заповедник гоблинов (часть 4)","Станция","1998-12-03T00:00:00+03:00"
"Клиффорд Саймак","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","216","Заповедник гоблинов (часть 5)","Станция","1998-12-10T00:00:00+03:00"
"Алексей Соколовский","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","217","Призовая игра","Станция","1998-12-17T00:00:00+03:00"
"Алексей Соколовский","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","2","218","Чужой","Станция","1998-12-17T00:00:00+03:00"
"Мэри Шелли","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","3","219","Голос","Станция","1998-12-17T00:00:00+03:00"
"Стивен Кинг","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","220","Я знаю, что тебе нужно","Станция","1998-12-24T00:00:00+03:00"
"Михаил Успенский","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","221","Кого за смертью посылать (часть 1)","Станция","1999-01-07T00:00:00+03:00"
"Михаил Успенский","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","222","Кого за смертью посылать (часть 2)","Станция","1999-01-14T00:00:00+03:00"
"Михаил Успенский","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","223","Кого за смертью посылать (часть 3)","Станция","1999-01-21T00:00:00+03:00"
"Михаил Успенский","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","224","Кого за смертью посылать (часть 4)","Станция","1999-01-28T00:00:00+03:00"
"Михаил Успенский","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","225","Кого за смертью посылать (часть 5)","Станция","1999-02-04T00:00:00+03:00"
"Михаил Успенский","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","2","226","Соловьи поют, заливаются","Станция","1999-02-04T00:00:00+03:00"
"Фредерик Пол","2005-08-02T22:33:15+04:00","2024-11-13T20:24:18+03:00","2","237","Вот именно","Станция","1999-02-04T00:00:00+03:00"
"Роберт Шекли","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","1","227","Заказ","Станция","1999-02-18T00:00:00+03:00"
"Роберт Шекли","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","2","228","Записки о Лангранаке","Станция","1999-02-18T00:00:00+03:00"
"Роберт Шекли","2005-08-02T22:33:15+04:00","2006-07-30T02:55:41+04:00","3","229","Извините, что врываюсь в ваш сон","Станция","1999-02-18T00:00:00+03:00"
"Роберт Шекли","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","4","230","О высоких материях","Станция","1999-02-18T00:00:00+03:00"
"Роберт Шекли","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","5","231","Предел желаний","Станция","1999-02-18T00:00:00+03:00"
"Роберт Шекли","2005-08-02T22:33:15+04:00","2005-08-02T22:33:15+04:00","6","232","Тело","Станция","1999-02-18T00:00:00+03:00"
